period_utc,from_ba,to_ba,net_mwh
2026-06-15 05:00:00+00:00,NYIS,PJM,316.8081095939526
2026-06-15 05:00:00+00:00,PACW,BPAT,294.54922270622336
2026-06-15 05:00:00+00:00,PJM,MISO,-235.3978128660401
2026-06-15 05:00:00+00:00,PJM,NYIS,-274.1678066699553
2026-06-15 05:00:00+00:00,SOCO,TVA,-151.0417531045431
2026-06-15 05:00:00+00:00,SWPP,ERCO,190.44059372279236
2026-06-15 05:00:00+00:00,SWPP,MISO,195.42032299268112
2026-06-15 05:00:00+00:00,TVA,SOCO,64.96634683763915
2026-06-15 05:00:00+00:00,WACM,AZPS,262.4288182975273
2026-06-15 06:00:00+00:00,AZPS,WACM,124.80411119285249
2026-06-15 06:00:00+00:00,BANC,CISO,-15.4128702664933
2026-06-15 06:00:00+00:00,BPAT,PACW,148.4890742528288
2026-06-15 06:00:00+00:00,CISO,BANC,204.3633540546275
2026-06-15 06:00:00+00:00,CISO,LDWP,80.43381180323267
2026-06-15 06:00:00+00:00,CISO,NEVP,-64.440836744861
2026-06-15 06:00:00+00:00,CPLE,DUK,-95.84935174316685
2026-06-15 06:00:00+00:00,DUK,CPLE,237.8698029549684
2026-06-15 06:00:00+00:00,ERCO,SWPP,64.49645787160725
2026-06-15 06:00:00+00:00,ISNE,NYIS,-110.49785591515086
2026-06-15 06:00:00+00:00,LDWP,CISO,49.67133191968699
2026-06-15 06:00:00+00:00,MISO,PJM,-197.82380074160125
2026-06-15 06:00:00+00:00,MISO,SWPP,74.5636618909862
2026-06-15 06:00:00+00:00,NEVP,CISO,53.41747438659077
2026-06-15 06:00:00+00:00,NYIS,ISNE,-89.04585210436706
2026-06-15 06:00:00+00:00,NYIS,PJM,-99.96173414039794
2026-06-15 06:00:00+00:00,PACW,BPAT,-187.4197821938884
2026-06-15 06:00:00+00:00,PJM,MISO,121.86531928309095
2026-06-15 06:00:00+00:00,PJM,NYIS,255.53199182701928
2026-06-15 06:00:00+00:00,SOCO,TVA,54.66997005348188
2026-06-15 06:00:00+00:00,SWPP,ERCO,-273.46133812773496
2026-06-15 06:00:00+00:00,SWPP,MISO,-246.83083584997024
2026-06-15 06:00:00+00:00,TVA,SOCO,-83.26066905583446
2026-06-15 06:00:00+00:00,WACM,AZPS,-140.93949761885494
2026-06-15 07:00:00+00:00,AZPS,WACM,372.35047695095244
2026-06-15 07:00:00+00:00,BANC,CISO,-298.38893989540634
2026-06-15 07:00:00+00:00,BPAT,PACW,581.2479575284375
2026-06-15 07:00:00+00:00,CISO,BANC,390.22315189801964
2026-06-15 07:00:00+00:00,CISO,LDWP,352.22229672130106
2026-06-15 07:00:00+00:00,CISO,NEVP,-547.2314575628608
2026-06-15 07:00:00+00:00,CPLE,DUK,-501.56075295299365
2026-06-15 07:00:00+00:00,DUK,CPLE,320.87164923198293
2026-06-15 07:00:00+00:00,ERCO,SWPP,367.52961418332654
2026-06-15 07:00:00+00:00,ISNE,NYIS,502.12240764382057
2026-06-15 07:00:00+00:00,LDWP,CISO,-482.6814453292724
2026-06-15 07:00:00+00:00,MISO,PJM,-580.4545246170599
2026-06-15 07:00:00+00:00,MISO,SWPP,447.55497740573804
2026-06-15 07:00:00+00:00,NEVP,CISO,459.59443441471115
2026-06-15 07:00:00+00:00,NYIS,ISNE,-600.0207855605817
2026-06-15 07:00:00+00:00,NYIS,PJM,-595.6532851434274
2026-06-15 07:00:00+00:00,PACW,BPAT,-505.52511257717106
2026-06-15 07:00:00+00:00,PJM,MISO,481.28126999605803
2026-06-15 07:00:00+00:00,PJM,NYIS,408.45690858414156
2026-06-15 07:00:00+00:00,SOCO,TVA,699.4243067318989
2026-06-15 07:00:00+00:00,SWPP,ERCO,-382.5116978726885
2026-06-15 07:00:00+00:00,SWPP,MISO,-544.2713462228504
2026-06-15 07:00:00+00:00,TVA,SOCO,-627.0559893916247
2026-06-15 07:00:00+00:00,WACM,AZPS,-502.41805044281693
2026-06-15 08:00:00+00:00,AZPS,WACM,883.0370149391279
2026-06-15 08:00:00+00:00,BANC,CISO,-985.5619773446194
2026-06-15 08:00:00+00:00,BPAT,PACW,1023.3269936193624
2026-06-15 08:00:00+00:00,CISO,BANC,742.7612977499457
2026-06-15 08:00:00+00:00,CISO,LDWP,845.1484658456086
2026-06-15 08:00:00+00:00,CISO,NEVP,-637.1671644056929
2026-06-15 08:00:00+00:00,CPLE,DUK,-963.0987556921391
2026-06-15 08:00:00+00:00,DUK,CPLE,833.2007871205734
2026-06-15 08:00:00+00:00,ERCO,SWPP,933.7564582555347
2026-06-15 08:00:00+00:00,ISNE,NYIS,882.7353326464086
2026-06-15 08:00:00+00:00,LDWP,CISO,-793.0704758749165
2026-06-15 08:00:00+00:00,MISO,PJM,-974.8703242298573
2026-06-15 08:00:00+00:00,MISO,SWPP,739.7724046509203
2026-06-15 08:00:00+00:00,NEVP,CISO,777.8969029077261
2026-06-15 08:00:00+00:00,NYIS,ISNE,-1008.8590368848897
2026-06-15 08:00:00+00:00,NYIS,PJM,-899.8080873727108
2026-06-15 08:00:00+00:00,PACW,BPAT,-1005.1888378863276
2026-06-15 08:00:00+00:00,PJM,MISO,940.5275161133534
2026-06-15 08:00:00+00:00,PJM,NYIS,885.1702209293554
2026-06-15 08:00:00+00:00,SOCO,TVA,801.4178912052364
2026-06-15 08:00:00+00:00,SWPP,ERCO,-625.065396477371
2026-06-15 08:00:00+00:00,SWPP,MISO,-846.3463189418333
2026-06-15 08:00:00+00:00,TVA,SOCO,-988.8731691731022
2026-06-15 08:00:00+00:00,WACM,AZPS,-863.1161763495988
2026-06-15 09:00:00+00:00,AZPS,WACM,1064.1603165229385
2026-06-15 09:00:00+00:00,BANC,CISO,-1268.0101069975844
2026-06-15 09:00:00+00:00,BPAT,PACW,1187.793758943161
2026-06-15 09:00:00+00:00,CISO,BANC,1419.245823137908
2026-06-15 09:00:00+00:00,CISO,LDWP,1420.315039964206
2026-06-15 09:00:00+00:00,CISO,NEVP,-1160.6879021940263
2026-06-15 09:00:00+00:00,CPLE,DUK,-1478.7640536561325
2026-06-15 09:00:00+00:00,DUK,CPLE,960.8893482939243
2026-06-15 09:00:00+00:00,ERCO,SWPP,1144.933075932914
2026-06-15 09:00:00+00:00,ISNE,NYIS,1223.934055024484
2026-06-15 09:00:00+00:00,LDWP,CISO,-1230.4430920610978
2026-06-15 09:00:00+00:00,MISO,PJM,-1024.4745255655107
2026-06-15 09:00:00+00:00,MISO,SWPP,1349.8946338923954
2026-06-15 09:00:00+00:00,NEVP,CISO,1249.1000744842559
2026-06-15 09:00:00+00:00,NYIS,ISNE,-1407.6037606674151
2026-06-15 09:00:00+00:00,NYIS,PJM,-1374.8852813231724
2026-06-15 09:00:00+00:00,PACW,BPAT,-1417.2566801930932
2026-06-15 09:00:00+00:00,PJM,MISO,1235.738812184318
2026-06-15 09:00:00+00:00,PJM,NYIS,1056.411707218892
2026-06-15 09:00:00+00:00,SOCO,TVA,1363.685456518046
2026-06-15 09:00:00+00:00,SWPP,ERCO,-1207.2643913001314
2026-06-15 09:00:00+00:00,SWPP,MISO,-1267.8705833280337
2026-06-15 09:00:00+00:00,TVA,SOCO,-1172.9516586456332
2026-06-15 09:00:00+00:00,WACM,AZPS,-1203.0557545336906
2026-06-15 10:00:00+00:00,AZPS,WACM,1705.5356372178492
2026-06-15 10:00:00+00:00,BANC,CISO,-1437.721134906871
2026-06-15 10:00:00+00:00,BPAT,PACW,1558.5974639326234
2026-06-15 10:00:00+00:00,CISO,BANC,1611.7037068118198
2026-06-15 10:00:00+00:00,CISO,LDWP,1397.9635025102302
2026-06-15 10:00:00+00:00,CISO,NEVP,-1508.5416574313876
2026-06-15 10:00:00+00:00,CPLE,DUK,-1520.0644188738747
2026-06-15 10:00:00+00:00,DUK,CPLE,1618.2648491261548
2026-06-15 10:00:00+00:00,ERCO,SWPP,1534.7171292130054
2026-06-15 10:00:00+00:00,ISNE,NYIS,1565.4643945465436
2026-06-15 10:00:00+00:00,LDWP,CISO,-1456.2044761474515
2026-06-15 10:00:00+00:00,MISO,PJM,-1572.0988864133649
2026-06-15 10:00:00+00:00,MISO,SWPP,1559.3427264522709
2026-06-15 10:00:00+00:00,NEVP,CISO,1494.6327459167192
2026-06-15 10:00:00+00:00,NYIS,ISNE,-1650.6242587489826
2026-06-15 10:00:00+00:00,NYIS,PJM,-1703.6089607983322
2026-06-15 10:00:00+00:00,PACW,BPAT,-1509.7780519733394
2026-06-15 10:00:00+00:00,PJM,MISO,1418.121150780503
2026-06-15 10:00:00+00:00,PJM,NYIS,1656.50681417179
2026-06-15 10:00:00+00:00,SOCO,TVA,1536.3461444513434
2026-06-15 10:00:00+00:00,SWPP,ERCO,-1394.0331728213614
2026-06-15 10:00:00+00:00,SWPP,MISO,-1500.2695625451215
2026-06-15 10:00:00+00:00,TVA,SOCO,-1498.3639892647936
2026-06-15 10:00:00+00:00,WACM,AZPS,-1824.1377827576157
2026-06-15 11:00:00+00:00,AZPS,WACM,1840.6362295635117
2026-06-15 11:00:00+00:00,BANC,CISO,-1695.7992091446345
2026-06-15 11:00:00+00:00,BPAT,PACW,1852.8111326993792
2026-06-15 11:00:00+00:00,CISO,BANC,1721.5723645087767
2026-06-15 11:00:00+00:00,CISO,LDWP,1922.2896530358398
2026-06-15 11:00:00+00:00,CISO,NEVP,-1792.6945233787683
2026-06-15 11:00:00+00:00,CPLE,DUK,-1590.006943532855
2026-06-15 11:00:00+00:00,DUK,CPLE,1662.580787728023
2026-06-15 11:00:00+00:00,ERCO,SWPP,1759.963197869092
2026-06-15 11:00:00+00:00,ISNE,NYIS,1797.399711757568
2026-06-15 11:00:00+00:00,LDWP,CISO,-1855.54410454534
2026-06-15 11:00:00+00:00,MISO,PJM,-1807.5352177113448
2026-06-15 11:00:00+00:00,MISO,SWPP,1798.6110953727816
2026-06-15 11:00:00+00:00,NEVP,CISO,1912.6027698266957
2026-06-15 11:00:00+00:00,NYIS,ISNE,-1973.8674592595682
2026-06-15 11:00:00+00:00,NYIS,PJM,-1815.4687721497928
2026-06-15 11:00:00+00:00,PACW,BPAT,-1795.5395571979036
2026-06-15 11:00:00+00:00,PJM,MISO,1767.712695212903
2026-06-15 11:00:00+00:00,PJM,NYIS,1703.5753421874917
2026-06-15 11:00:00+00:00,SOCO,TVA,1735.8897415156387
2026-06-15 11:00:00+00:00,SWPP,ERCO,-1798.1679942135868
2026-06-15 11:00:00+00:00,SWPP,MISO,-1790.9728825985048
2026-06-15 11:00:00+00:00,TVA,SOCO,-1684.9806425105546
2026-06-15 11:00:00+00:00,WACM,AZPS,-1553.820493666783
2026-06-15 12:00:00+00:00,AZPS,WACM,1811.5522011021508
2026-06-15 12:00:00+00:00,BANC,CISO,-2005.3753817652973
2026-06-15 12:00:00+00:00,BPAT,PACW,2039.0821605428246
2026-06-15 12:00:00+00:00,CISO,BANC,1936.1643904221335
2026-06-15 12:00:00+00:00,CISO,LDWP,1834.916040629656
2026-06-15 12:00:00+00:00,CISO,NEVP,-2112.771553248407
2026-06-15 12:00:00+00:00,CPLE,DUK,-1876.3884617125357
2026-06-15 12:00:00+00:00,DUK,CPLE,2056.8476336799
2026-06-15 12:00:00+00:00,ERCO,SWPP,2179.3503025217956
2026-06-15 12:00:00+00:00,ISNE,NYIS,1936.0644489743906
2026-06-15 12:00:00+00:00,LDWP,CISO,-1876.7742032634649
2026-06-15 12:00:00+00:00,MISO,PJM,-1863.1159006002981
2026-06-15 12:00:00+00:00,MISO,SWPP,1903.2241605793183
2026-06-15 12:00:00+00:00,NEVP,CISO,1871.9289161940958
2026-06-15 12:00:00+00:00,NYIS,ISNE,-2041.271490810813
2026-06-15 12:00:00+00:00,NYIS,PJM,-1933.8245160574838
2026-06-15 12:00:00+00:00,PACW,BPAT,-1789.0584547585195
2026-06-15 12:00:00+00:00,PJM,MISO,2018.892235199945
2026-06-15 12:00:00+00:00,PJM,NYIS,2022.774634676419
2026-06-15 12:00:00+00:00,SOCO,TVA,2015.3369931326042
2026-06-15 12:00:00+00:00,SWPP,ERCO,-1930.875318069336
2026-06-15 12:00:00+00:00,SWPP,MISO,-1934.8464291193052
2026-06-15 12:00:00+00:00,TVA,SOCO,-1904.094160532294
2026-06-15 12:00:00+00:00,WACM,AZPS,-1890.010896286558
2026-06-15 13:00:00+00:00,AZPS,WACM,2135.37352855616
2026-06-15 13:00:00+00:00,BANC,CISO,-2050.609182036669
2026-06-15 13:00:00+00:00,BPAT,PACW,1934.3526061338418
2026-06-15 13:00:00+00:00,CISO,BANC,1940.105067181208
2026-06-15 13:00:00+00:00,CISO,LDWP,1920.321970941976
2026-06-15 13:00:00+00:00,CISO,NEVP,-2000.2271193296851
2026-06-15 13:00:00+00:00,CPLE,DUK,-1884.3649282612785
2026-06-15 13:00:00+00:00,DUK,CPLE,1963.5817201596813
2026-06-15 13:00:00+00:00,ERCO,SWPP,2073.025935546988
2026-06-15 13:00:00+00:00,ISNE,NYIS,2002.7521621049368
2026-06-15 13:00:00+00:00,LDWP,CISO,-1852.2947689845291
2026-06-15 13:00:00+00:00,MISO,PJM,-2219.3541256525937
2026-06-15 13:00:00+00:00,MISO,SWPP,2064.2656369853935
2026-06-15 13:00:00+00:00,NEVP,CISO,2057.4848541624906
2026-06-15 13:00:00+00:00,NYIS,ISNE,-1789.6956586706956
2026-06-15 13:00:00+00:00,NYIS,PJM,-1926.508566793673
2026-06-15 13:00:00+00:00,PACW,BPAT,-1985.9562916248376
2026-06-15 13:00:00+00:00,PJM,MISO,2026.4144619246993
2026-06-15 13:00:00+00:00,PJM,NYIS,2048.0104625891695
2026-06-15 13:00:00+00:00,SOCO,TVA,2014.3001203321187
2026-06-15 13:00:00+00:00,SWPP,ERCO,-1997.56418190368
2026-06-15 13:00:00+00:00,SWPP,MISO,-1741.3649565433423
2026-06-15 13:00:00+00:00,TVA,SOCO,-1949.6650981590064
2026-06-15 13:00:00+00:00,WACM,AZPS,-1905.007569877739
2026-06-15 14:00:00+00:00,AZPS,WACM,1937.895210837949
2026-06-15 14:00:00+00:00,BANC,CISO,-1863.2424681310129
2026-06-15 14:00:00+00:00,BPAT,PACW,1912.368181190937
2026-06-15 14:00:00+00:00,CISO,BANC,1908.6789477256523
2026-06-15 14:00:00+00:00,CISO,LDWP,1857.1491023364656
2026-06-15 14:00:00+00:00,CISO,NEVP,-1941.6721891199115
2026-06-15 14:00:00+00:00,CPLE,DUK,-2012.3076974032886
2026-06-15 14:00:00+00:00,DUK,CPLE,1892.9402612638628
2026-06-15 14:00:00+00:00,ERCO,SWPP,1928.0150598431412
2026-06-15 14:00:00+00:00,ISNE,NYIS,1924.0326291176823
2026-06-15 14:00:00+00:00,LDWP,CISO,-2186.5415421677358
2026-06-15 14:00:00+00:00,MISO,PJM,-2034.7111306271597
2026-06-15 14:00:00+00:00,MISO,SWPP,1818.5195855205397
2026-06-15 14:00:00+00:00,NEVP,CISO,2094.751165438777
2026-06-15 14:00:00+00:00,NYIS,ISNE,-1986.2944709656954
2026-06-15 14:00:00+00:00,NYIS,PJM,-1893.0422204358301
2026-06-15 14:00:00+00:00,PACW,BPAT,-1829.5775824180319
2026-06-15 14:00:00+00:00,PJM,MISO,1919.9738715276858
2026-06-15 14:00:00+00:00,PJM,NYIS,1922.37222870399
2026-06-15 14:00:00+00:00,SOCO,TVA,1734.750082204115
2026-06-15 14:00:00+00:00,SWPP,ERCO,-1900.293014810454
2026-06-15 14:00:00+00:00,SWPP,MISO,-1848.0100974350762
2026-06-15 14:00:00+00:00,TVA,SOCO,-2071.7648345128314
2026-06-15 14:00:00+00:00,WACM,AZPS,-1924.6791991136872
2026-06-15 15:00:00+00:00,AZPS,WACM,1601.5448782911628
2026-06-15 15:00:00+00:00,BANC,CISO,-1939.7164237729116
2026-06-15 15:00:00+00:00,BPAT,PACW,1921.039301195834
2026-06-15 15:00:00+00:00,CISO,BANC,1823.8615226477766
2026-06-15 15:00:00+00:00,CISO,LDWP,1804.869199140399
2026-06-15 15:00:00+00:00,CISO,NEVP,-1636.3051661434292
2026-06-15 15:00:00+00:00,CPLE,DUK,-1992.1576429049958
2026-06-15 15:00:00+00:00,DUK,CPLE,1786.319687056277
2026-06-15 15:00:00+00:00,ERCO,SWPP,1812.3774383452676
2026-06-15 15:00:00+00:00,ISNE,NYIS,1820.8840897727277
2026-06-15 15:00:00+00:00,LDWP,CISO,-1980.620922114521
2026-06-15 15:00:00+00:00,MISO,PJM,-1775.6490620538573
2026-06-15 15:00:00+00:00,MISO,SWPP,1821.1612435392612
2026-06-15 15:00:00+00:00,NEVP,CISO,1603.4027981898646
2026-06-15 15:00:00+00:00,NYIS,ISNE,-1777.2406358680007
2026-06-15 15:00:00+00:00,NYIS,PJM,-1652.3095328923187
2026-06-15 15:00:00+00:00,PACW,BPAT,-1805.3815272174804
2026-06-15 15:00:00+00:00,PJM,MISO,1724.6443308735388
2026-06-15 15:00:00+00:00,PJM,NYIS,1789.2096777968627
2026-06-15 15:00:00+00:00,SOCO,TVA,1978.1158217432746
2026-06-15 15:00:00+00:00,SWPP,ERCO,-1675.6302783954459
2026-06-15 15:00:00+00:00,SWPP,MISO,-1823.7418764982833
2026-06-15 15:00:00+00:00,TVA,SOCO,-1701.9221199374344
2026-06-15 15:00:00+00:00,WACM,AZPS,-1960.2613854222675
2026-06-15 16:00:00+00:00,AZPS,WACM,1685.2412272505574
2026-06-15 16:00:00+00:00,BANC,CISO,-1560.8780175586528
2026-06-15 16:00:00+00:00,BPAT,PACW,1669.4851595786913
2026-06-15 16:00:00+00:00,CISO,BANC,1620.7704059114242
2026-06-15 16:00:00+00:00,CISO,LDWP,1449.1241303577553
2026-06-15 16:00:00+00:00,CISO,NEVP,-1614.7257318861984
2026-06-15 16:00:00+00:00,CPLE,DUK,-1625.1349083496527
2026-06-15 16:00:00+00:00,DUK,CPLE,1548.261911514619
2026-06-15 16:00:00+00:00,ERCO,SWPP,1569.797201659188
2026-06-15 16:00:00+00:00,ISNE,NYIS,1543.3121753637913
2026-06-15 16:00:00+00:00,LDWP,CISO,-1596.3279442473224
2026-06-15 16:00:00+00:00,MISO,PJM,-1427.704269144236
2026-06-15 16:00:00+00:00,MISO,SWPP,1754.3934033155792
2026-06-15 16:00:00+00:00,NEVP,CISO,1419.5271489662698
2026-06-15 16:00:00+00:00,NYIS,ISNE,-1622.4886427428455
2026-06-15 16:00:00+00:00,NYIS,PJM,-1648.2949071671446
2026-06-15 16:00:00+00:00,PACW,BPAT,-1583.4375209021134
2026-06-15 16:00:00+00:00,PJM,MISO,1809.778698802687
2026-06-15 16:00:00+00:00,PJM,NYIS,1556.4821785543495
2026-06-15 16:00:00+00:00,SOCO,TVA,1535.8442304738664
2026-06-15 16:00:00+00:00,SWPP,ERCO,-1706.7353965879763
2026-06-15 16:00:00+00:00,SWPP,MISO,-1392.4397355982883
2026-06-15 16:00:00+00:00,TVA,SOCO,-1495.3807683594805
2026-06-15 16:00:00+00:00,WACM,AZPS,-1716.365130422214
2026-06-15 17:00:00+00:00,AZPS,WACM,1283.5468924984891
2026-06-15 17:00:00+00:00,BANC,CISO,-1197.7805207395281
2026-06-15 17:00:00+00:00,BPAT,PACW,1239.7452066906346
2026-06-15 17:00:00+00:00,CISO,BANC,1323.2330564267577
2026-06-15 17:00:00+00:00,CISO,LDWP,1295.296350076634
2026-06-15 17:00:00+00:00,CISO,NEVP,-1179.4642549449763
2026-06-15 17:00:00+00:00,CPLE,DUK,-1124.0421492856353
2026-06-15 17:00:00+00:00,DUK,CPLE,1260.2918017313814
2026-06-15 17:00:00+00:00,ERCO,SWPP,993.9372089697301
2026-06-15 17:00:00+00:00,ISNE,NYIS,1048.2681528952721
2026-06-15 17:00:00+00:00,LDWP,CISO,-1167.917850773306
2026-06-15 17:00:00+00:00,MISO,PJM,-1222.280428322237
2026-06-15 17:00:00+00:00,MISO,SWPP,1351.2490206033315
2026-06-15 17:00:00+00:00,NEVP,CISO,962.0521361364658
2026-06-15 17:00:00+00:00,NYIS,ISNE,-1360.2495372043556
2026-06-15 17:00:00+00:00,NYIS,PJM,-1270.8214236592871
2026-06-15 17:00:00+00:00,PACW,BPAT,-1237.1091344742567
2026-06-15 17:00:00+00:00,PJM,MISO,1269.068530054685
2026-06-15 17:00:00+00:00,PJM,NYIS,1425.5506917332318
2026-06-15 17:00:00+00:00,SOCO,TVA,1313.3282294203414
2026-06-15 17:00:00+00:00,SWPP,ERCO,-1209.4448052820103
2026-06-15 17:00:00+00:00,SWPP,MISO,-1123.1196995549556
2026-06-15 17:00:00+00:00,TVA,SOCO,-1366.4844129683695
2026-06-15 17:00:00+00:00,WACM,AZPS,-1244.219145356162
2026-06-15 18:00:00+00:00,AZPS,WACM,1065.675318316202
2026-06-15 18:00:00+00:00,BANC,CISO,-790.477944250591
2026-06-15 18:00:00+00:00,BPAT,PACW,865.3948536799802
2026-06-15 18:00:00+00:00,CISO,BANC,833.1865013469455
2026-06-15 18:00:00+00:00,CISO,LDWP,947.8027619904302
2026-06-15 18:00:00+00:00,CISO,NEVP,-935.7210017521168
2026-06-15 18:00:00+00:00,CPLE,DUK,-833.8019019580573
2026-06-15 18:00:00+00:00,DUK,CPLE,954.5023310927746
2026-06-15 18:00:00+00:00,ERCO,SWPP,849.7130476765794
2026-06-15 18:00:00+00:00,ISNE,NYIS,876.3471482675775
2026-06-15 18:00:00+00:00,LDWP,CISO,-899.9524133822051
2026-06-15 18:00:00+00:00,MISO,PJM,-866.1027820602719
2026-06-15 18:00:00+00:00,MISO,SWPP,911.953075773713
2026-06-15 18:00:00+00:00,NEVP,CISO,958.9508123178563
2026-06-15 18:00:00+00:00,NYIS,ISNE,-818.4465544487109
2026-06-15 18:00:00+00:00,NYIS,PJM,-880.4434366064552
2026-06-15 18:00:00+00:00,PACW,BPAT,-963.543112222649
2026-06-15 18:00:00+00:00,PJM,MISO,782.6463255516068
2026-06-15 18:00:00+00:00,PJM,NYIS,1018.0396330214262
2026-06-15 18:00:00+00:00,SOCO,TVA,936.552354958191
2026-06-15 18:00:00+00:00,SWPP,ERCO,-974.847475012741
2026-06-15 18:00:00+00:00,SWPP,MISO,-997.2855096491475
2026-06-15 18:00:00+00:00,TVA,SOCO,-895.0669498582868
2026-06-15 18:00:00+00:00,WACM,AZPS,-988.2305296002542
2026-06-15 19:00:00+00:00,AZPS,WACM,504.2186397375971
2026-06-15 19:00:00+00:00,BANC,CISO,-387.53652277461913
2026-06-15 19:00:00+00:00,BPAT,PACW,547.3793314408879
2026-06-15 19:00:00+00:00,CISO,BANC,338.86113699516727
2026-06-15 19:00:00+00:00,CISO,LDWP,582.8187119397937
2026-06-15 19:00:00+00:00,CISO,NEVP,-733.2482246173087
2026-06-15 19:00:00+00:00,CPLE,DUK,-411.9880764197986
2026-06-15 19:00:00+00:00,DUK,CPLE,459.09264189233386
2026-06-15 19:00:00+00:00,ERCO,SWPP,355.32078893423443
2026-06-15 19:00:00+00:00,ISNE,NYIS,409.1928555026198
2026-06-15 19:00:00+00:00,LDWP,CISO,-285.01144615652515
2026-06-15 19:00:00+00:00,MISO,PJM,-643.9298599220956
2026-06-15 19:00:00+00:00,MISO,SWPP,564.2363746771713
2026-06-15 19:00:00+00:00,NEVP,CISO,563.5654898432285
2026-06-15 19:00:00+00:00,NYIS,ISNE,-393.9376514142433
2026-06-15 19:00:00+00:00,NYIS,PJM,-621.4074758729668
2026-06-15 19:00:00+00:00,PACW,BPAT,-360.3570990894376
2026-06-15 19:00:00+00:00,PJM,MISO,403.7912914767494
2026-06-15 19:00:00+00:00,PJM,NYIS,403.06972938240926
2026-06-15 19:00:00+00:00,SOCO,TVA,324.5370954481304
2026-06-15 19:00:00+00:00,SWPP,ERCO,-508.02863772825646
2026-06-15 19:00:00+00:00,SWPP,MISO,-460.4164835276128
2026-06-15 19:00:00+00:00,TVA,SOCO,-671.9646108440045
2026-06-15 19:00:00+00:00,WACM,AZPS,-521.0363442589254
2026-06-15 20:00:00+00:00,AZPS,WACM,99.87270095413268
2026-06-15 20:00:00+00:00,BANC,CISO,-382.4724435269869
2026-06-15 20:00:00+00:00,BPAT,PACW,64.65327709356973
2026-06-15 20:00:00+00:00,CISO,BANC,-84.64181872402165
2026-06-15 20:00:00+00:00,CISO,LDWP,129.54224898752466
2026-06-15 20:00:00+00:00,CISO,NEVP,-366.3062581263248
2026-06-15 20:00:00+00:00,CPLE,DUK,-113.17155812688617
2026-06-15 20:00:00+00:00,DUK,CPLE,200.14570089352966
2026-06-15 20:00:00+00:00,ERCO,SWPP,149.50092187588507
2026-06-15 20:00:00+00:00,ISNE,NYIS,213.52383136918888
2026-06-15 20:00:00+00:00,LDWP,CISO,-68.42899273522313
2026-06-15 20:00:00+00:00,MISO,PJM,-128.0971932589664
2026-06-15 20:00:00+00:00,MISO,SWPP,114.82476149299082
2026-06-15 20:00:00+00:00,NEVP,CISO,252.29353303189004
2026-06-15 20:00:00+00:00,NYIS,ISNE,-74.38852306537026
2026-06-15 20:00:00+00:00,NYIS,PJM,-104.50479231479414
2026-06-15 20:00:00+00:00,PACW,BPAT,25.14440997441747
2026-06-15 20:00:00+00:00,PJM,MISO,137.81225333768225
2026-06-15 20:00:00+00:00,PJM,NYIS,141.49954817145698
2026-06-15 20:00:00+00:00,SOCO,TVA,228.83727995336864
2026-06-15 20:00:00+00:00,SWPP,ERCO,-108.46285668868236
2026-06-15 20:00:00+00:00,SWPP,MISO,8.936346099882869
2026-06-15 20:00:00+00:00,TVA,SOCO,-73.64800059894691
2026-06-15 20:00:00+00:00,WACM,AZPS,-213.33289871893538
2026-06-15 21:00:00+00:00,AZPS,WACM,-272.4179788979795
2026-06-15 21:00:00+00:00,BANC,CISO,191.69587878803253
2026-06-15 21:00:00+00:00,BPAT,PACW,-364.7404890895649
2026-06-15 21:00:00+00:00,CISO,BANC,-216.20688586958488
2026-06-15 21:00:00+00:00,CISO,LDWP,-444.8448133736233
2026-06-15 21:00:00+00:00,CISO,NEVP,349.0452024347138
2026-06-15 21:00:00+00:00,CPLE,DUK,241.27523872510514
2026-06-15 21:00:00+00:00,DUK,CPLE,-276.37224516316786
2026-06-15 21:00:00+00:00,ERCO,SWPP,-408.2013341065961
2026-06-15 21:00:00+00:00,ISNE,NYIS,-187.94431914879627
2026-06-15 21:00:00+00:00,LDWP,CISO,239.19320909674985
2026-06-15 21:00:00+00:00,MISO,PJM,68.57807900451553
2026-06-15 21:00:00+00:00,MISO,SWPP,-275.4660772437544
2026-06-15 21:00:00+00:00,NEVP,CISO,-196.9458925813274
2026-06-15 21:00:00+00:00,NYIS,ISNE,102.79572481351707
2026-06-15 21:00:00+00:00,NYIS,PJM,115.5431887523498
2026-06-15 21:00:00+00:00,PACW,BPAT,274.13108558178266
2026-06-15 21:00:00+00:00,PJM,MISO,-340.94430741648347
2026-06-15 21:00:00+00:00,PJM,NYIS,-185.93941060576856
2026-06-15 21:00:00+00:00,SOCO,TVA,-10.601405941606174
2026-06-15 21:00:00+00:00,SWPP,ERCO,251.32227205484602
2026-06-15 21:00:00+00:00,SWPP,MISO,230.30813690413885
2026-06-15 21:00:00+00:00,TVA,SOCO,307.2733100707695
2026-06-15 21:00:00+00:00,WACM,AZPS,541.8634519370407
2026-06-15 22:00:00+00:00,AZPS,WACM,-590.9435755885784
2026-06-15 22:00:00+00:00,BANC,CISO,705.8149912751464
2026-06-15 22:00:00+00:00,BPAT,PACW,-463.52774589451155
2026-06-15 22:00:00+00:00,CISO,BANC,-614.4499178066785
2026-06-15 22:00:00+00:00,CISO,LDWP,-584.9901521713116
2026-06-15 22:00:00+00:00,CISO,NEVP,735.4963779810973
2026-06-15 22:00:00+00:00,CPLE,DUK,503.59341352104343
